0,-1.4979791976511478,
1,-2.0030012875795364,
2,-2.1694128066301346,
3,-3.1028186976909637,
4,-3.459157779812813,
5,-2.9508813321590424,
6,-3.3359887450933456,
7,-2.664273723959923,
8,-2.8675819784402847,
9,-3.2794996052980423,
10,-3.204752117395401,
11,-3.2465931475162506,
12,-3.5506947934627533,
13,-3.5147129893302917,
14,-3.383538842201233,
15,-3.261910617351532,
16,-3.1335435658693314,
17,-3.2855460792779922,
18,-3.4566662907600403,
19,-3.414445921778679,
20,-3.915798380970955,
21,-3.4586919099092484,
22,-3.5229419618844986,
23,-3.736582949757576,
24,-4.140352502465248,
25,-3.800284191966057,
26,-4.106201708316803,
27,-4.153579816222191,
28,-3.069262534379959,
29,-3.620723322033882,
30,-3.8217716813087463,
31,-4.097712472081184,
32,-3.7697966247797012,
33,-3.6814471781253815,
34,-3.5680177956819534,
35,-4.441128000617027,
36,-3.755078822374344,
37,-4.259520426392555,
38,-3.875733897089958,
39,-3.8588330447673798,
40,-3.9763642698526382,
41,-4.115449354052544,
42,-4.493734061717987,
43,-4.349344655871391,
44,-4.291748821735382,
45,-4.213889464735985,
46,-3.9765540659427643,
47,-4.091757893562317,
48,-4.100964650511742,
49,-4.134128004312515,
50,-4.0460629761219025,
51,-4.160916015505791,
52,-4.214633822441101,
53,-4.329655006527901,
54,-4.0013546496629715,
55,-4.42514805495739,
56,-4.217636734247208,
57,-4.220099821686745,
58,-4.097748219966888,
59,-4.397005185484886,
60,-4.1109220534563065,
61,-4.512336418032646,
62,-0.6294261266593821,
63,-4.322976812720299,
64,-4.1802642941474915,
65,-4.309553116559982,
66,-4.237486958503723,
67,-4.064848080277443,
68,-4.207571744918823,
69,-4.6073707938194275,
70,-3.9849787056446075,
71,-4.383000358939171,
72,-4.227507755160332,
73,-4.219330281019211,
74,-4.281378239393234,
75,-4.369738399982452,
76,-4.333184435963631,
77,-4.510318860411644,
78,-4.692931920289993,
79,-4.362456664443016,
80,-4.634265050292015,
81,-4.471264988183975,
82,-4.439125895500183,
83,-4.4761713445186615,
84,-4.587613120675087,
85,-4.283455789089203,
86,-4.260572507977486,
87,-4.186653509736061,
88,-4.464279964566231,
89,-4.714890569448471,
90,-4.394327893853188,
91,-4.2666236609220505,
92,-4.610679015517235,
93,-3.959553837776184,
94,-4.359211549162865,
95,-4.481284186244011,
96,-4.342329770326614,
97,-4.612448424100876,
98,-4.096314638853073,
99,-3.9665179401636124,
100,-4.61758379638195,
101,-4.609013602137566,
102,-4.422029286623001,
103,-4.599943056702614,
104,-4.484159484505653,
105,-4.8245853036642075,
106,-4.612566068768501,
107,-4.483300685882568,
108,-4.507534056901932,
109,-4.379174187779427,
110,-4.740766167640686,
111,-4.5647256672382355,
112,-4.5552307814359665,
113,-4.633447140455246,
114,-4.5671364068984985,
115,-4.970497786998749,
116,-4.398099586367607,
117,-4.572357892990112,
118,-3.5956617444753647,
119,-5.041236951947212,
120,-4.5998228043317795,
121,-4.728721708059311,
122,-4.501339003443718,
123,-4.601412087678909,
124,-4.3373358100652695,
125,-4.612306892871857,
126,-4.57237483561039,
127,-4.775605529546738,
128,-4.559535086154938,
129,-4.969414874911308,
130,-4.632179871201515,
131,-4.5048342645168304,
132,-4.850070312619209,
133,-4.368628740310669,
134,-4.573865249752998,
135,-4.496234804391861,
136,-4.791965693235397,
137,-4.644435450434685,
138,-4.673713505268097,
139,-4.735409393906593,
140,-4.324460476636887,
141,-4.8230999410152435,
142,-4.741868555545807,
143,-4.55272351205349,
144,-4.836710020899773,
145,-4.687094181776047,
146,-4.958658888936043,
147,-4.315195769071579,
148,-4.627739444375038,
149,-5.032637506723404,
