0,-2.008181780576706,
1,-1.8625390157103539,
2,-2.3875473216176033,
3,-2.588899187743664,
4,-2.5810792818665504,
5,-2.847469687461853,
6,-2.860422655940056,
7,-2.7630926221609116,
8,-2.962475836277008,
9,-3.137534499168396,
10,-3.3615129739046097,
11,-2.8368824049830437,
12,-3.3481591045856476,
13,-3.915910303592682,
14,-3.100831523537636,
15,-2.7912786826491356,
16,-3.903952643275261,
17,-4.1240818202495575,
18,-3.189528524875641,
19,-4.011268720030785,
20,-3.8218454867601395,
21,-3.943668022751808,
22,-3.274297706782818,
23,-4.175410151481628,
24,-4.259229600429535,
25,-3.461303673684597,
26,-4.100716844201088,
27,-3.725705251097679,
28,-3.9097797572612762,
29,-4.046600297093391,
30,-4.3866987228393555,
31,-3.6637670397758484,
32,-3.915173590183258,
33,-4.1161776930093765,
34,-3.900491625070572,
35,-4.053989976644516,
36,-3.823963388800621,
37,-3.6113572120666504,
38,-4.0832294672727585,
39,-4.269791960716248,
40,-3.7274473309516907,
41,-4.157804548740387,
42,-4.528876751661301,
43,-4.400323688983917,
44,-3.8985373824834824,
45,-4.395670920610428,
46,-4.430201545357704,
47,-4.483781650662422,
48,-4.500835329294205,
49,-4.350889697670937,
50,-4.250316143035889,
51,-4.103201404213905,
52,-4.482316613197327,
53,-4.6008129715919495,
54,-4.646524861454964,
55,-4.29885858297348,
56,-4.0551988035440445,
57,-4.099389746785164,
58,-4.5734556913375854,
59,-4.219309031963348,
60,-4.537463024258614,
61,-4.058558642864227,
62,-4.345610365271568,
63,-4.3755874037742615,
64,-3.6656063944101334,
65,-4.213755697011948,
66,-4.129930913448334,
67,-4.24247083067894,
68,-4.07817305624485,
69,-4.416343927383423,
70,-4.190037950873375,
71,-4.603310465812683,
72,-4.4608557522296906,
73,-3.875640317797661,
74,-4.234421089291573,
75,-4.52125158905983,
76,-4.331563889980316,
77,-4.487083151936531,
78,-4.478537276387215,
79,-4.611014887690544,
80,-4.148541286587715,
81,-4.485472142696381,
82,-4.472622632980347,
83,-4.134224280714989,
84,-4.472222849726677,
85,-4.643863648176193,
86,-4.335631266236305,
87,-4.1494481563568115,
88,-4.103834196925163,
89,-4.67258808016777,
90,-4.608475774526596,
91,-4.3807952255010605,
92,-4.628389209508896,
93,-4.578651636838913,
94,-4.403790190815926,
95,-5.1040074825286865,
96,-4.370876774191856,
97,-4.647959351539612,
98,-4.406472846865654,
99,-4.799945592880249,
100,-4.590935543179512,
101,-4.707487091422081,
102,-4.666552200913429,
103,-4.868064999580383,
104,-4.7569524347782135,
105,-4.700688868761063,
106,-4.41918058693409,
107,-4.46580208837986,
108,-4.3741752952337265,
109,-4.395594656467438,
110,-4.594112649559975,
111,-4.510265380144119,
112,-4.338988766074181,
113,-4.602450653910637,
114,-4.643223881721497,
115,-4.493722915649414,
116,-4.761831134557724,
117,-4.620309829711914,
118,-4.649369761347771,
119,-4.705323666334152,
120,-4.635642573237419,
121,-4.800657361745834,
122,-4.547271013259888,
123,-4.477578550577164,
124,-4.631660759449005,
125,-4.493689581751823,
126,-4.519622758030891,
127,-4.059967398643494,
128,-4.390766456723213,
129,-4.634532704949379,
130,-4.528521329164505,
131,-4.419469773769379,
132,-4.478474885225296,
133,-4.686152532696724,
134,-4.752914056181908,
135,-4.643347427248955,
136,-4.753138318657875,
137,-4.654445543885231,
138,-4.70082750916481,
139,-4.767978563904762,
140,-4.718912839889526,
141,-4.571911036968231,
142,-4.831147953867912,
143,-4.6158225536346436,
144,-4.5230239778757095,
145,-4.787402242422104,
146,-4.5658717304468155,
147,-4.94060754776001,
148,-4.539638847112656,
149,-4.589803040027618,
